0 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavenumber (cm-1),650.420453,652.284122,654.14779,656.011459,657.875128,659.738797,661.602466,663.466135,665.329804,667.193473,669.057142,670.920811,672.78448,674.648149,676.511817,678.375486,680.239155,682.102824,683.966493,685.830162,687.693831,689.5575,691.421169,693.284838,695.148507,697.012176,698.875844,700.739513,702.603182,704.466851,706.33052,708.194189,710.057858,711.921527,713.785196,715.648865,717.512534,719.376203,721.239872,723.10354,724.967209,726.830878,728.694547,730.558216,732.421885,734.285554,736.149223,738.012892,739.876561,741.74023,743.603899,745.467567,747.331236,749.194905,751.058574,752.922243,754.785912,756.649581,758.51325,760.376919,762.240588,764.104257,765.967926,767.831594,769.695263,771.558932,773.422601,775.28627,777.149939,779.013608,780.877277,782.740946,784.604615,786.468284,788.331953,790.195621,792.05929,793.922959,795.786628,797.650297,799.513966,801.377635,803.241304,805.104973,806.968642,808.832311,810.69598,812.559649,814.423317,816.286986,818.150655,820.014324,821.877993,823.741662,825.605331,827.469,829.332669,831.196338,833.060007,834.923676,836.787344,838.651013,840.514682,842.378351,844.24202,846.105689,847.969358,849.833027,851.696696,853.560365,855.424034,857.287703,859.151371,861.01504,862.878709,864.742378,866.606047,868.469716,870.333385,872.197054,874.060723,875.924392,877.788061,879.65173,881.515399,883.379067,885.242736,887.106405,888.970074,890.833743,892.697412,894.561081,896.42475,898.288419,900.152088,902.015757,903.879426,905.743094,907.606763,909.470432,911.334101,913.19777,915.061439,916.925108,918.788777,920.652446,922.516115,924.379784,926.243453,928.107121,929.97079,931.834459,933.698128,935.561797,937.425466,939.289135,941.152804,943.016473,944.880142,946.743811,948.60748,950.471148,952.334817,954.198486,956.062155,957.925824,959.789493,961.653162,963.516831,965.3805,967.244169,969.107838,970.971507,972.835176,974.698844,976.562513,978.426182,980.289851,982.15352,984.017189,985.880858,987.744527,989.608196,991.471865,993.335534,995.199203,997.062871,998.92654,1000.790209,1002.653878,1004.517547,1006.381216,1008.244885,1010.108554,1011.972223,1013.835892,1015.699561,1017.56323,1019.426898,1021.290567,1023.154236,1025.017905,1026.881574,1028.745243,1030.608912,1032.472581,1034.33625,1036.199919,1038.063588,1039.927257,1041.790926,1043.654594,1045.518263,1047.381932,1049.245601,1051.10927,1052.972939,1054.836608,1056.700277,1058.563946,1060.427615,1062.291284,1064.154953,1066.018621,1067.88229,1069.745959,1071.609628,1073.473297,1075.336966,1077.200635,1079.064304,1080.927973,1082.791642,1084.655311,1086.51898,1088.382648,1090.246317,1092.109986,1093.973655,1095.837324,1097.700993,1099.564662,1101.428331,1103.292,1105.155669,1107.019338,1108.883007,1110.746675,1112.610344,1114.474013,1116.337682,1118.201351,1120.06502,1121.928689,1123.792358,1125.656027,1127.519696,1129.383365,1131.247034,1133.110703,1134.974371,1136.83804,1138.701709,1140.565378,1142.429047,1144.292716,1146.156385,1148.020054,1149.883723,1151.747392,1153.611061,1155.47473,1157.338398,1159.202067,1161.065736,1162.929405,1164.793074,1166.656743,1168.520412,1170.384081,1172.24775,1174.111419,1175.975088,1177.838757,1179.702425,1181.566094,1183.429763,1185.293432,1187.157101,1189.02077,1190.884439,1192.748108,1194.611777,1196.475446,1198.339115,1200.202784,1202.066453,1203.930121,1205.79379,1207.657459,1209.521128,1211.384797,1213.248466,1215.112135,1216.975804,1218.839473,1220.703142,1222.566811,1224.43048,1226.294148,1228.157817,1230.021486,1231.885155,1233.748824,1235.612493,1237.476162,1239.339831,1241.2035,1243.067169,1244.930838,1246.794507,1248.658175,1250.521844,1252.385513,1254.249182,1256.112851,1257.97652,1259.840189,1261.703858,1263.567527,1265.431196,1267.294865,1269.158534,1271.022202,1272.885871,1274.74954,1276.613209,1278.476878,1280.340547,1282.204216,1284.067885,1285.931554,1287.795223,1289.658892,1291.522561,1293.38623,1295.249898,1297.113567,1298.977236,1300.840905,1302.704574,1304.568243,1306.431912,1308.295581,1310.15925,1312.022919,1313.886588,1315.750257,1317.613925,1319.477594,1321.341263,1323.204932,1325.068601,1326.93227,1328.795939,1330.659608,1332.523277,1334.386946,1336.250615,1338.114284,1339.977952,1341.841621,1343.70529,1345.568959,1347.432628,1349.296297,1351.159966,1353.023635,1354.887304,1356.750973,1358.614642,1360.478311,1362.34198,1364.205648,1366.069317,1367.932986,1369.796655,1371.660324,1373.523993,1375.387662,1377.251331,1379.115,1380.978669,1382.842338,1384.706007,1386.569675,1388.433344,1390.297013,1392.160682,1394.024351,1395.88802,1397.751689,1399.615358,1401.479027,1403.342696,1405.206365,1407.070034,1408.933702,1410.797371,1412.66104,1414.524709,1416.388378,1418.252047,1420.115716,1421.979385,1423.843054,1425.706723,1427.570392,1429.434061,1431.297729,1433.161398,1435.025067,1436.888736,1438.752405,1440.616074,1442.479743,1444.343412,1446.207081,1448.07075,1449.934419,1451.798088,1453.661757,1455.525425,1457.389094,1459.252763,1461.116432,1462.980101,1464.84377,1466.707439,1468.571108,1470.434777,1472.298446,1474.162115,1476.025784,1477.889452,1479.753121,1481.61679,1483.480459,1485.344128,1487.207797,1489.071466,1490.935135,1492.798804,1494.662473,1496.526142,1498.389811,1500.253479,1502.117148,1503.980817,1505.844486,1507.708155,1509.571824,1511.435493,1513.299162,1515.162831,1517.0265,1518.890169,1520.753838,1522.617507,1524.481175,1526.344844,1528.208513,1530.072182,1531.935851,1533.79952,1535.663189,1537.526858,1539.390527,1541.254196,1543.117865,1544.981534,1546.845202,1548.708871,1550.57254,1552.436209,1554.299878,1556.163547,1558.027216,1559.890885,1561.754554,1563.618223,1565.481892,1567.345561,1569.209229,1571.072898,1572.936567,1574.800236,1576.663905,1578.527574,1580.391243,1582.254912,1584.118581,1585.98225,1587.845919,1589.709588,1591.573256,1593.436925,1595.300594,1597.164263,1599.027932,1600.891601,1602.75527,1604.618939,1606.482608,1608.346277,1610.209946,1612.073615,1613.937284,1615.800952,1617.664621,1619.52829,1621.391959,1623.255628,1625.119297,1626.982966,1628.846635,1630.710304,1632.573973,1634.437642,1636.301311,1638.164979,1640.028648,1641.892317,1643.755986,1645.619655,1647.483324,1649.346993,1651.210662,1653.074331,1654.938,1656.801669,1658.665338,1660.529006,1662.392675,1664.256344,1666.120013,1667.983682,1669.847351,1671.71102,1673.574689,1675.438358,1677.302027,1679.165696,1681.029365,1682.893034,1684.756702,1686.620371,1688.48404,1690.347709,1692.211378,1694.075047,1695.938716,1697.802385,1699.666054,1701.529723,1703.393392,1705.257061,1707.120729,1708.984398,1710.848067,1712.711736,1714.575405,1716.439074,1718.302743,1720.166412,1722.030081,1723.89375,1725.757419,1727.621088,1729.484756,1731.348425,1733.212094,1735.075763,1736.939432,1738.803101,1740.66677,1742.530439,1744.394108,1746.257777,1748.121446,1749.985115,1751.848783,1753.712452,1755.576121,1757.43979,1759.303459,1761.167128,1763.030797,1764.894466,1766.758135,1768.621804,1770.485473,1772.349142,1774.212811,1776.076479,1777.940148,1779.803817,1781.667486,1783.531155,1785.394824,1787.258493,1789.122162,1790.985831,1792.8495,1794.713169,1796.576838,1798.440506,1800.304175,1802.167844,1804.031513,1805.895182,1807.758851,1809.62252,1811.486189,1813.349858,1815.213527,1817.077196,1818.940865,1820.804533,1822.668202,1824.531871,1826.39554,1828.259209,1830.122878,1831.986547,1833.850216,1835.713885,1837.577554,1839.441223,1841.304892,1843.168561,1845.032229,1846.895898,1848.759567,1850.623236,1852.486905,1854.350574,1856.214243,1858.077912,1859.941581,1861.80525,1863.668919,1865.532588,1867.396256,1869.259925,1871.123594,1872.987263,1874.850932,1876.714601,1878.57827,1880.441939,1882.305608,1884.169277,1886.032946,1887.896615,1889.760283,1891.623952,1893.487621,1895.35129,1897.214959,1899.078628,1900.942297,1902.805966,1904.669635,1906.533304,1908.396973,1910.260642,1912.12431,1913.987979,1915.851648,1917.715317,1919.578986,1921.442655,1923.306324,1925.169993,1927.033662,1928.897331,1930.761,1932.624669,1934.488338,1936.352006,1938.215675,1940.079344,1941.943013,1943.806682,1945.670351,1947.53402,1949.397689,1951.261358,1953.125027,1954.988696,1956.852365,1958.716033,1960.579702,1962.443371,1964.30704,1966.170709,1968.034378,1969.898047,1971.761716,1973.625385,1975.489054,1977.352723,1979.216392,1981.08006,1982.943729,1984.807398,1986.671067,1988.534736,1990.398405,1992.262074,1994.125743,1995.989412,1997.853081,1999.71675,2001.580419,2003.444088,2005.307756,2007.171425,2009.035094,2010.898763,2012.762432,2014.626101,2016.48977,2018.353439,2020.217108,2022.080777,2023.944446,2025.808115,2027.671783,2029.535452,2031.399121,2033.26279,2035.126459,2036.990128,2038.853797,2040.717466,2042.581135,2044.444804,2046.308473,2048.172142,2050.03581,2051.899479,2053.763148,2055.626817,2057.490486,2059.354155,2061.217824,2063.081493,2064.945162,2066.808831,2068.6725,2070.536169,2072.399837,2074.263506,2076.127175,2077.990844,2079.854513,2081.718182,2083.581851,2085.44552,2087.309189,2089.172858,2091.036527,2092.900196,2094.763865,2096.627533,2098.491202,2100.354871,2102.21854,2104.082209,2105.945878,2107.809547,2109.673216,2111.536885,2113.400554,2115.264223,2117.127892,2118.99156,2120.855229,2122.718898,2124.582567,2126.446236,2128.309905,2130.173574,2132.037243,2133.900912,2135.764581,2137.62825,2139.491919,2141.355587,2143.219256,2145.082925,2146.946594,2148.810263,2150.673932,2152.537601,2154.40127,2156.264939,2158.128608,2159.992277,2161.855946,2163.719615,2165.583283,2167.446952,2169.310621,2171.17429,2173.037959,2174.901628,2176.765297,2178.628966,2180.492635,2182.356304,2184.219973,2186.083642,2187.94731,2189.810979,2191.674648,2193.538317,2195.401986,2197.265655,2199.129324,2200.992993,2202.856662,2204.720331,2206.584,2208.447669,2210.311337,2212.175006,2214.038675,2215.902344,2217.766013,2219.629682,2221.493351,2223.35702,2225.220689,2227.084358,2228.948027,2230.811696,2232.675364,2234.539033,2236.402702,2238.266371,2240.13004,2241.993709,2243.857378,2245.721047,2247.584716,2249.448385,2251.312054,2253.175723,2255.039392,2256.90306,2258.766729,2260.630398,2262.494067,2264.357736,2266.221405,2268.085074,2269.948743,2271.812412,2273.676081,2275.53975,2277.403419,2279.267087,2281.130756,2282.994425,2284.858094,2286.721763,2288.585432,2290.449101,2292.31277,2294.176439,2296.040108,2297.903777,2299.767446,2301.631114,2303.494783,2305.358452,2307.222121,2309.08579,2310.949459,2312.813128,2314.676797,2316.540466,2318.404135,2320.267804,2322.131473,2323.995142,2325.85881,2327.722479,2329.586148,2331.449817,2333.313486,2335.177155,2337.040824,2338.904493,2340.768162,2342.631831,2344.4955,2346.359169,2348.222837,2350.086506,2351.950175,2353.813844,2355.677513,2357.541182,2359.404851,2361.26852,2363.132189,2364.995858,2366.859527,2368.723196,2370.586864,2372.450533,2374.314202,2376.177871,2378.04154,2379.905209,2381.768878,2383.632547,2385.496216,2387.359885,2389.223554,2391.087223,2392.950891,2394.81456,2396.678229,2398.541898,2400.405567,2402.269236,2404.132905,2405.996574,2407.860243,2409.723912,2411.587581,2413.45125,2415.314919,2417.178587,2419.042256,2420.905925,2422.769594,2424.633263,2426.496932,2428.360601,2430.22427,2432.087939,2433.951608,2435.815277,2437.678946,2439.542614,2441.406283,2443.269952,2445.133621,2446.99729,2448.860959,2450.724628,2452.588297,2454.451966,2456.315635,2458.179304,2460.042973,2461.906641,2463.77031,2465.633979,2467.497648,2469.361317,2471.224986,2473.088655,2474.952324,2476.815993,2478.679662,2480.543331,2482.407,2484.270669,2486.134337,2487.998006,2489.861675,2491.725344,2493.589013,2495.452682,2497.316351,2499.18002,2501.043689,2502.907358,2504.771027,2506.634696,2508.498364,2510.362033,2512.225702,2514.089371,2515.95304,2517.816709,2519.680378,2521.544047,2523.407716,2525.271385,2527.135054,2528.998723,2530.862391,2532.72606,2534.589729,2536.453398,2538.317067,2540.180736,2542.044405,2543.908074,2545.771743,2547.635412,2549.499081,2551.36275,2553.226418,2555.090087,2556.953756,2558.817425,2560.681094,2562.544763,2564.408432,2566.272101,2568.13577,2569.999439,2571.863108,2573.726777,2575.590446,2577.454114,2579.317783,2581.181452,2583.045121,2584.90879,2586.772459,2588.636128,2590.499797,2592.363466,2594.227135,2596.090804,2597.954473,2599.818141,2601.68181,2603.545479,2605.409148,2607.272817,2609.136486,2611.000155,2612.863824,2614.727493,2616.591162,2618.454831,2620.3185,2622.182168,2624.045837,2625.909506,2627.773175,2629.636844,2631.500513,2633.364182,2635.227851,2637.09152,2638.955189,2640.818858,2642.682527,2644.546196,2646.409864,2648.273533,2650.137202,2652.000871,2653.86454,2655.728209,2657.591878,2659.455547,2661.319216,2663.182885,2665.046554,2666.910223,2668.773891,2670.63756,2672.501229,2674.364898,2676.228567,2678.092236,2679.955905,2681.819574,2683.683243,2685.546912,2687.410581,2689.27425,2691.137918,2693.001587,2694.865256,2696.728925,2698.592594,2700.456263,2702.319932,2704.183601,2706.04727,2707.910939,2709.774608,2711.638277,2713.501945,2715.365614,2717.229283,2719.092952,2720.956621,2722.82029,2724.683959,2726.547628,2728.411297,2730.274966,2732.138635,2734.002304,2735.865973,2737.729641,2739.59331,2741.456979,2743.320648,2745.184317,2747.047986,2748.911655,2750.775324,2752.638993,2754.502662,2756.366331,2758.23,2760.093668,2761.957337,2763.821006,2765.684675,2767.548344,2769.412013,2771.275682,2773.139351,2775.00302,2776.866689,2778.730358,2780.594027,2782.457695,2784.321364,2786.185033,2788.048702,2789.912371,2791.77604,2793.639709,2795.503378,2797.367047,2799.230716,2801.094385,2802.958054,2804.821723,2806.685391,2808.54906,2810.412729,2812.276398,2814.140067,2816.003736,2817.867405,2819.731074,2821.594743,2823.458412,2825.322081,2827.18575,2829.049418,2830.913087,2832.776756,2834.640425,2836.504094,2838.367763,2840.231432,2842.095101,2843.95877,2845.822439,2847.686108,2849.549777,2851.413445,2853.277114,2855.140783,2857.004452,2858.868121,2860.73179,2862.595459,2864.459128,2866.322797,2868.186466,2870.050135,2871.913804,2873.777472,2875.641141,2877.50481,2879.368479,2881.232148,2883.095817,2884.959486,2886.823155,2888.686824,2890.550493,2892.414162,2894.277831,2896.1415,2898.005168,2899.868837,2901.732506,2903.596175,2905.459844,2907.323513,2909.187182,2911.050851,2912.91452,2914.778189,2916.641858,2918.505527,2920.369195,2922.232864,2924.096533,2925.960202,2927.823871,2929.68754,2931.551209,2933.414878,2935.278547,2937.142216,2939.005885,2940.869554,2942.733222,2944.596891,2946.46056,2948.324229,2950.187898,2952.051567,2953.915236,2955.778905,2957.642574,2959.506243,2961.369912,2963.233581,2965.09725,2966.960918,2968.824587,2970.688256,2972.551925,2974.415594,2976.279263,2978.142932,2980.006601,2981.87027,2983.733939,2985.597608,2987.461277,2989.324945,2991.188614,2993.052283,2994.915952,2996.779621,2998.64329,3000.506959,3002.370628,3004.234297,3006.097966,3007.961635,3009.825304,3011.688972,3013.552641,3015.41631,3017.279979,3019.143648,3021.007317,3022.870986,3024.734655,3026.598324,3028.461993,3030.325662,3032.189331,3034.052999,3035.916668,3037.780337,3039.644006,3041.507675,3043.371344,3045.235013,3047.098682,3048.962351,3050.82602,3052.689689,3054.553358,3056.417027,3058.280695,3060.144364,3062.008033,3063.871702,3065.735371,3067.59904,3069.462709,3071.326378,3073.190047,3075.053716,3076.917385,3078.781054,3080.644722,3082.508391,3084.37206,3086.235729,3088.099398,3089.963067,3091.826736,3093.690405,3095.554074,3097.417743,3099.281412,3101.145081,3103.008749,3104.872418,3106.736087,3108.599756,3110.463425,3112.327094,3114.190763,3116.054432,3117.918101,3119.78177,3121.645439,3123.509108,3125.372777,3127.236445,3129.100114,3130.963783,3132.827452,3134.691121,3136.55479,3138.418459,3140.282128,3142.145797,3144.009466,3145.873135,3147.736804,3149.600472,3151.464141,3153.32781,3155.191479,3157.055148,3158.918817,3160.782486,3162.646155,3164.509824,3166.373493,3168.237162,3170.100831,3171.964499,3173.828168,3175.691837,3177.555506,3179.419175,3181.282844,3183.146513,3185.010182,3186.873851,3188.73752,3190.601189,3192.464858,3194.328526,3196.192195,3198.055864,3199.919533,3201.783202,3203.646871,3205.51054,3207.374209,3209.237878,3211.101547,3212.965216,3214.828885,3216.692554,3218.556222,3220.419891,3222.28356,3224.147229,3226.010898,3227.874567,3229.738236,3231.601905,3233.465574,3235.329243,3237.192912,3239.056581,3240.920249,3242.783918,3244.647587,3246.511256,3248.374925,3250.238594,3252.102263,3253.965932,3255.829601,3257.69327,3259.556939,3261.420608,3263.284276,3265.147945,3267.011614,3268.875283,3270.738952,3272.602621,3274.46629,3276.329959,3278.193628,3280.057297,3281.920966,3283.784635,3285.648304,3287.511972,3289.375641,3291.23931,3293.102979,3294.966648,3296.830317,3298.693986,3300.557655,3302.421324,3304.284993,3306.148662,3308.012331,3309.875999,3311.739668,3313.603337,3315.467006,3317.330675,3319.194344,3321.058013,3322.921682,3324.785351,3326.64902,3328.512689,3330.376358,3332.240026,3334.103695,3335.967364,3337.831033,3339.694702,3341.558371,3343.42204,3345.285709,3347.149378,3349.013047,3350.876716,3352.740385,3354.604053,3356.467722,3358.331391,3360.19506,3362.058729,3363.922398,3365.786067,3367.649736,3369.513405,3371.377074,3373.240743,3375.104412,3376.968081,3378.831749,3380.695418,3382.559087,3384.422756,3386.286425,3388.150094,3390.013763,3391.877432,3393.741101,3395.60477,3397.468439,3399.332108,3401.195776,3403.059445,3404.923114,3406.786783,3408.650452,3410.514121,3412.37779,3414.241459,3416.105128,3417.968797,3419.832466,3421.696135,3423.559803,3425.423472,3427.287141,3429.15081,3431.014479,3432.878148,3434.741817,3436.605486,3438.469155,3440.332824,3442.196493,3444.060162,3445.923831,3447.787499,3449.651168,3451.514837,3453.378506,3455.242175,3457.105844,3458.969513,3460.833182,3462.696851,3464.56052,3466.424189,3468.287858,3470.151526,3472.015195,3473.878864,3475.742533,3477.606202,3479.469871,3481.33354,3483.197209,3485.060878,3486.924547,3488.788216,3490.651885,3492.515553,3494.379222,3496.242891,3498.10656,3499.970229,3501.833898,3503.697567,3505.561236,3507.424905,3509.288574,3511.152243,3513.015912,3514.87958,3516.743249,3518.606918,3520.470587,3522.334256,3524.197925,3526.061594,3527.925263,3529.788932,3531.652601,3533.51627,3535.379939,3537.243608,3539.107276,3540.970945,3542.834614,3544.698283,3546.561952,3548.425621,3550.28929,3552.152959,3554.016628,3555.880297,3557.743966,3559.607635,3561.471303,3563.334972,3565.198641,3567.06231,3568.925979,3570.789648,3572.653317,3574.516986,3576.380655,3578.244324,3580.107993,3581.971662,3583.83533,3585.698999,3587.562668,3589.426337,3591.290006,3593.153675,3595.017344,3596.881013,3598.744682,3600.608351,3602.47202,3604.335689,3606.199358,3608.063026,3609.926695,3611.790364,3613.654033,3615.517702,3617.381371,3619.24504,3621.108709,3622.972378,3624.836047,3626.699716,3628.563385,3630.427053,3632.290722,3634.154391,3636.01806,3637.881729,3639.745398,3641.609067,3643.472736,3645.336405,3647.200074,3649.063743,3650.927412,3652.79108,3654.654749,3656.518418,3658.382087,3660.245756,3662.109425,3663.973094,3665.836763,3667.700432,3669.564101,3671.42777,3673.291439,3675.155107,3677.018776,3678.882445,3680.746114,3682.609783,3684.473452,3686.337121,3688.20079,3690.064459,3691.928128,3693.791797,3695.655466,3697.519135,3699.382803,3701.246472,3703.110141,3704.97381,3706.837479,3708.701148,3710.564817,3712.428486,3714.292155,3716.155824,3718.019493,3719.883162,3721.74683,3723.610499,3725.474168,3727.337837,3729.201506,3731.065175,3732.928844,3734.792513,3736.656182,3738.519851,3740.38352,3742.247189,3744.110857,3745.974526,3747.838195,3749.701864,3751.565533,3753.429202,3755.292871,3757.15654,3759.020209,3760.883878,3762.747547,3764.611216,3766.474885,3768.338553,3770.202222,3772.065891,3773.92956,3775.793229,3777.656898,3779.520567,3781.384236,3783.247905,3785.111574,3786.975243,3788.838912,3790.70258,3792.566249,3794.429918,3796.293587,3798.157256,3800.020925,3801.884594,3803.748263,3805.611932,3807.475601,3809.33927,3811.202939,3813.066607,3814.930276,3816.793945,3818.657614,3820.521283,3822.384952,3824.248621,3826.11229,3827.975959,3829.839628,3831.703297,3833.566966,3835.430634,3837.294303,3839.157972,3841.021641,3842.88531,3844.748979,3846.612648,3848.476317,3850.339986,3852.203655,3854.067324,3855.930993,3857.794662,3859.65833,3861.521999,3863.385668,3865.249337,3867.113006,3868.976675,3870.840344,3872.704013,3874.567682,3876.431351,3878.29502,3880.158689,3882.022357,3883.886026,3885.749695,3887.613364,3889.477033,3891.340702,3893.204371,3895.06804,3896.931709,3898.795378,3900.659047,3902.522716,3904.386384,3906.250053,3908.113722,3909.977391,3911.84106,3913.704729,3915.568398,3917.432067,3919.295736,3921.159405,3923.023074,3924.886743,3926.750412,3928.61408,3930.477749,3932.341418,3934.205087,3936.068756,3937.932425,3939.796094,3941.659763,3943.523432,3945.387101,3947.25077,3949.114439,3950.978107,3952.841776,3954.705445,3956.569114,3958.432783,3960.296452,3962.160121,3964.02379,3965.887459,3967.751128,3969.614797,3971.478466,3973.342134,3975.205803,3977.069472,3978.933141,3980.79681,3982.660479,3984.524148,3986.387817,3988.251486,3990.115155,3991.978824,3993.842493,3995.706161,3997.56983,3999.433499
